B0_ess,B0_ess_ps,B0_hdp_lb,B0_hdp_ub,B0_mean,B0_r_hat,B[1]_ess,B[1]_ess_ps,B[1]_hdp_lb,B[1]_hdp_ub,B[1]_mean,B[1]_r_hat,B[2]_ess,B[2]_ess_ps,B[2]_hdp_lb,B[2]_hdp_ub,B[2]_mean,B[2]_r_hat,B[3]_ess,B[3]_ess_ps,B[3]_hdp_lb,B[3]_hdp_ub,B[3]_mean,B[3]_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,Nc,B[1]_sampler_rhat,B[2]_sampler_rhat,B[3]_sampler_rhat,B0_sampler_rhat,sigma_sampler_rhat
212.6668739482333,91.4863972443132,-3.67988,1.37762,-1.1136856651899998,1.0027555897692044,197.45031892293565,84.94044219316031,0.362858,0.78068,0.5596824478999999,1.0057586663955886,226.8826867161449,97.60184658482738,0.305567,0.7102,0.48385390720000004,1.0043581017077412,244.89377502216746,105.34997185217993,0.423253,0.763022,0.5898800786000001,1.0010585044086013,128.50109152812917,55.279422166763524,0.420163,1.48654,0.8883749839999999,1.0284187936809368,0.13418599999999986,2.324573711,8.899334,0,0,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.5699841377496753,1.4591925672666513,1.1150212345359205,1.2119984716283174,1.0133726689501557
463.14846209809315,1372.3702228615248,-3.3928741829183306,1.003624112605717,-1.0603523186610966,0.9991475109044743,715.26938229561,2119.4378950116193,0.4037753262837685,0.7593169420620559,0.5647447507458595,1.0023211891571593,373.4040544881913,1106.445659246994,0.30204517045325296,0.643926414822706,0.4750317268177052,1.0022772131121556,754.8233134849722,2236.641430818455,0.4469767298343616,0.7286457136537201,0.5895646680021103,1.0000317384362605,64.273220573845,190.45006355710137,0.4133161752140734,1.4504532157487446,0.8500514489389377,1.0007879925158347,0.4966765774697461,0.337480699,125.129904,0.065922914,0.19533832362958334,1029293,DHMCNUTS,2000,1000,0.8,10,3,1.5699841377496753,1.4591925672666513,1.1150212345359205,1.2119984716283174,1.0133726689501557
476.5366275435553,240.8135844032455,-1.46603,3.43501,0.8323723838999999,1.0026694173301745,256.7874802746742,129.76528976079604,0.270429,0.632904,0.4701621090000001,1.0002143593994914,181.38323744062347,91.66042027850042,0.464187,0.725904,0.600613902,1.0053696570056232,304.39700539602285,153.8243436373219,0.355884,0.601622,0.47037751699999986,1.0004956042640638,139.21470556066552,70.35092437808916,0.515031,1.78934,1.021895765,1.0030866978094983,0.18315899999999982,1.978861071,8.894822,0,0,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.0242602273870545,1.0268158252155657,1.2847809918160216,1.4550290420090923,1.001422127556839
801.752258108926,2125.8514010455483,-1.7509016147503196,3.77858998545956,0.8565970988994508,0.9990008820141589,749.7114199473108,1987.8647753784162,0.2579500214680111,0.6826972210965593,0.4648872421044346,0.9993015537849299,815.1136757161208,2161.279287968133,0.45512322260497373,0.7736305537984706,0.598435151604641,0.9992291115924848,763.773306322683,2025.1499598603873,0.3665026397298231,0.591357873269419,0.47602200155571023,0.9992539719236361,214.01967001231586,567.4745667946405,0.505037732671187,1.9504214757738272,1.0620352920641611,0.9992868962823183,0.3934659071624082,0.377144074,144.264912,0.050394353,0.13362095940025298,1184471,DHMCNUTS,2000,1000,0.8,10,3,1.0242602273870545,1.0268158252155657,1.2847809918160216,1.4550290420090923,1.001422127556839
492.6614641383415,251.81261166741575,-1.37552,7.71058,2.6749217817999997,0.9995774642418203,406.2863321206544,207.66394334294532,0.180127,0.676589,0.41985714901,1.0009560314173183,434.2821113904237,221.97334403032187,0.394591,0.789872,0.6037396220000001,1.0022383597266555,474.881597303131,242.72484039083787,0.282143,0.526519,0.4006843200000001,0.9990791275544517,308.73915842082647,157.80494206487674,0.606276,2.0218,1.188294892,1.0040229687697466,0.10907100000000008,1.956460643,8.894454,0,0,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.2967754468060346,1.3238751720116908,1.372866078402006,1.687606420840946,1.0021227769399945
701.0784260945122,2308.7506928836683,-1.6299976156224254,7.337926989662224,2.6394821811262412,0.9990608852397727,662.2038962709493,2180.731352500231,0.17240795128894737,0.6893709643551215,0.41953556290295957,0.9992162720531872,707.4729477917089,2329.8087597839785,0.3738900364478731,0.8059815574731874,0.6048887170386931,0.9996981504466024,789.863415098851,2601.1322542780595,0.27991803843429913,0.5348752402678633,0.40418183613862113,0.999135863264343,288.4119356820291,949.7814104067704,0.5619297036201375,2.1967055411150964,1.211304415668758,1.0022852824624804,0.41757849849225337,0.303661382,154.298432,0.051360127,0.16913618274977094,1266517,DHMCNUTS,2000,1000,0.8,10,3,1.2967754468060346,1.3238751720116908,1.372866078402006,1.687606420840946,1.0021227769399945
368.8016252338412,198.4630248554504,-5.099,3.01198,-1.0434975885290003,0.9992441356099098,451.77758557614385,243.11483480714963,0.251468,0.853887,0.5530212838100002,1.0002036444274907,402.98492336752054,216.8580651236275,0.437606,0.818417,0.600115142,1.0001817891895743,558.6845946948735,300.6446474659183,0.316562,0.813047,0.583459364,0.9990407521576378,261.6818544590446,140.81871887846617,0.642037,2.39971,1.419341014,1.000338020991307,0.09983680000000009,1.858288845,8.89602,0,0,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.257951601120933,1.1974256242829906,1.028956605705197,1.0017980304617917,0.9995226661261927
1e3,5715.088733239209,-4.246296170071741,2.7402578198570664,-1.194469898129382,1.0000918757481294,696.4378179503811,3980.203926769923,0.2535481775484378,0.8198180241422519,0.5665662338102808,0.9991818716509224,927.5854418906498,5301.233108065966,0.4105649015114027,0.7663480283866061,0.6037427959440445,0.9997849694575621,1e3,5715.088733239209,0.28859403941710376,0.8538753453490395,0.5857833322341727,0.9994092100300502,436.00963347264377,2491.8337438432636,0.6494553962485399,2.5897732052569653,1.4321412886159746,0.9990709687337975,0.5613284952840729,0.174975411,131.035104,0.035416561,0.20240878874117918,1077568,DHMCNUTS,2000,1000,0.8,10,3,1.257951601120933,1.1974256242829906,1.028956605705197,1.0017980304617917,0.9995226661261927
236.82354957298872,132.94831175108192,-4.97886,6.33083,0.5194269097499999,1.007706532902831,229.13157858667591,128.63018309152724,0.285647,0.646344,0.467378232,1.0098958265819418,371.9050475215118,208.7805384592982,0.281414,0.81692,0.5596383820000002,1.0018306930114251,392.9357292807085,220.58676989152218,0.18055,0.842989,0.4982506505,1.0084075398306664,254.7126577281412,142.99092251444708,0.774475,2.53836,1.477929498,1.00303421275034,0.11049199999999985,1.781320473,8.895093,0,0,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.0003292207691932,1.006389116414012,1.0781809641913114,1.0392653089506478,1.0021332349906584
1e3,4900.72510491558,-4.30691623627201,6.127869734228492,0.6623400277382507,0.9990285165135393,1e3,4900.72510491558,0.27983751790241523,0.6399228928073075,0.4663996539225661,0.9990065357623239,750.5351847572875,3678.1666220624925,0.2989747910070002,0.8334427735754942,0.547818142493715,1.0005139473774451,861.3238116374848,4221.1112271534,0.15570513753248427,0.7818171101007982,0.4894050995890144,0.9997185520478707,376.53966222278734,1845.317375651647,0.7026941959947763,2.5974425736119944,1.4670768589860346,1.004204366343971,0.44209825121307816,0.204051437,118.825632,0.031567853,0.15470536970538462,978208,DHMCNUTS,2000,1000,0.8,10,3,1.0003292207691932,1.006389116414012,1.0781809641913114,1.0392653089506478,1.0021332349906584
361.48234812747825,174.49060569929247,-3.3737,1.89249,-0.7197574326300002,1.0043748006959796,506.91781369062835,244.69354259988853,0.33461,0.967194,0.6565034446999999,1.0004494589780317,384.33871411740415,185.52356807304693,0.275424,0.742787,0.49859349999999997,0.9990064634296331,634.2847958210808,306.1746687825593,0.163766,0.660056,0.4297892980000001,1.0012364560187768,371.3861341537979,179.27124749660447,0.635596,2.24737,1.2592451729999998,1.006027456215119,0.10877800000000001,2.071643609,8.896116,0.024206414,0.011684642037287795,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.2177883993421743,1.3223648063441678,1.1928830139942723,1.0863327593088437,1.006516333906851
642.9581784634449,3584.8703793734003,-3.6046621763560536,2.0511391770371876,-0.7557281765700482,0.999068428921908,736.2340688713156,4104.93838353499,0.3581903293606913,1.004579627113465,0.6729720375554429,0.9999024393055275,616.2023134677213,3435.690679805839,0.2896643895765029,0.731044870045345,0.5010392055968801,0.9991207259107657,719.8556657516143,4013.619143540919,0.14402420512959313,0.6968770314592392,0.406256146003018,1.001874023094512,215.055638853275,1199.0617982101937,0.6445544141757666,2.246889597912625,1.2664761855579987,1.0140585022628996,0.47418789692024255,0.179353257,131.530672,0.031588141,0.17612248323987784,1081345,DHMCNUTS,2000,1000,0.8,10,3,1.2177883993421743,1.3223648063441678,1.1928830139942723,1.0863327593088437,1.006516333906851
484.9310826733308,276.46127570115635,-3.27338,2.10135,-0.5270213856860001,1.0013344428185333,512.5235057814344,292.19183363961514,0.332805,0.630109,0.4843984109999999,1.0000623426998054,623.0416609230479,355.19870461631257,0.373971,0.820746,0.599323229,1.0015070425911283,420.3134400432882,239.62248241155996,0.381422,0.792047,0.5662334144999999,0.9999492201783315,285.26868054648696,162.63288982569628,0.671122,2.37776,1.373991267,1.0027049566464556,0.180653,1.754065127,8.894485,0.029627668,0.01689085972005645,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.205963433862292,1.16755087265229,1.2073273019847137,1.0167678617943445,1.0013946696441929
780.0397122252076,3653.4933877206868,-3.2185957771905476,2.134271659232105,-0.5655706247582266,1.0040285181683148,823.2914431710642,3856.072705852299,0.3469211119368622,0.654635417756119,0.48859501360048396,1.0011988359600847,745.9735069890645,3493.936568209617,0.4055976142943729,0.8446620574924228,0.601136467698528,1.0003171005897078,777.6417133869243,3642.2618148121264,0.32735103285428835,0.7514994924565064,0.5622544904444129,0.9991810151838968,258.61543939472807,1211.2842243579628,0.6346733209297091,2.3455658413509113,1.39476972343446,1.0017497104368245,0.4615094141499974,0.213505166,118.327264,0.044239452,0.20720553431479966,974439,DHMCNUTS,2000,1000,0.8,10,3,1.205963433862292,1.16755087265229,1.2073273019847137,1.0167678617943445,1.0013946696441929
412.92033940016034,238.1017764458171,-2.16654,2.80407,0.27866151997,1.0020465096073985,389.0805925857701,224.3550908871192,0.411889,0.645602,0.5274884820000001,0.999460939204488,510.0261267410839,294.09577398691926,0.420371,0.674315,0.5490533260000001,0.9992301525795099,465.3344735947443,268.3252778619235,0.350938,0.616102,0.499918235,0.9990367182873251,294.2585828541568,169.6779853803835,0.410186,1.55856,0.8979254259999999,0.999118896229208,0.15866899999999987,1.734217802,8.897143,0,0,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.0029587053517253,1.0121904562790875,1.024386883847036,1.141777956580785,1.0002983247631427
877.5505328240321,4465.386307578513,-1.8355336684279184,2.438300664794212,0.38713642069254506,0.9994477266704241,906.5597489089695,4612.998725842796,0.41551023451890645,0.6301131995495158,0.524357762410296,0.9990048633974989,659.9685353226865,3358.2276471063474,0.42293204467165996,0.661283205974766,0.5501769859995963,0.9991311720904661,985.2151524494955,5013.234095601675,0.3882453549058546,0.5984511609212245,0.4921014077377278,0.9992084152592902,305.06092229556583,1552.292220725078,0.436506890234411,1.4573929465959976,0.877143720246494,1.001274425259115,0.41904179772520694,0.19652287,132.238448,0.040918153,0.2082106423542461,1087065,DHMCNUTS,2000,1000,0.8,10,3,1.0029587053517253,1.0121904562790875,1.024386883847036,1.141777956580785,1.0002983247631427
770.3149232821983,336.5666764453485,0.554979,1.73526,1.1657229633999997,0.99934596616216,466.19238005592246,203.68918632787265,0.454359,0.526713,0.49074242999999995,1.0007466576831452,787.8531028810532,344.2294733613649,0.433294,0.516582,0.480667965,0.999037079018799,609.5443045389324,266.3226357484237,0.464563,0.540705,0.502622788,1.0013619105156555,620.3821832178534,271.0579312703385,0.858406,1.12308,0.9935974670000001,1.0075700770070493,0.20294099999999976,2.288743887,8.928544,0,0,200733,CmdStanNUTS,2000,1000,0.8,100,3,1.9703978060559102,2.0212217970589736,1.0347176808778993,1.1830051766954544,1.0031582419065932
764.0269986523969,1194.1377483344954,0.5496957428247119,1.7699716500678997,1.1512379931239087,1.0044642011281424,570.4333948166109,891.5601815938171,0.45484269415434986,0.5267943022753944,0.490302644016595,1.0009401868706496,728.1080996210463,1137.998222784214,0.43965618693449027,0.5208184654118626,0.4814756200396444,0.9990438171438251,795.1910883789559,1242.8457337860652,0.464965558940285,0.5361086196156221,0.5026852315479056,1.0027195616688747,668.6814656202423,1045.1172289947472,0.861576988202182,1.1439350921486697,0.9917200764155092,1.0028943100014642,0.7782232953524988,0.639814795,519.416832,0.172578097,0.2697313321740239,932713,DHMCNUTS,2000,1000,0.8,100,3,1.9703978060559102,2.0212217970589736,1.0347176808778993,1.1830051766954544,1.0031582419065932
489.74222693571755,234.03334463762238,-0.247282,1.13373,0.463008196732,0.9993273015929311,430.93061034783983,205.92901020085935,0.449034,0.525287,0.48941553499999996,0.9991459277194035,702.9890135241665,335.9376852348865,0.485279,0.563529,0.525230933,0.9995599265426858,682.7203259981453,326.25187814651343,0.487361,0.560091,0.5238009849999999,0.9990559671212602,571.2322575418328,272.97502327681116,0.792167,1.04275,0.917981105,0.9990526364410874,0.18215700000000004,2.092617305,8.932278,0.028979052,0.013848232990694875,200734,CmdStanNUTS,2000,1000,0.8,100,3,1.0160619690872503,1.0010126741987533,1.4491786590536433,0.9998137684913497,0.9991168950374792
1e3,1890.7331187963841,-0.27901688974116046,1.2068392610221166,0.4385475756614514,1.0010453951521214,1e3,1890.7331187963841,0.44850479455166276,0.5253128048592051,0.4901144935338574,0.9996024909451767,1e3,1890.7331187963841,0.4853499296931091,0.5686044235423577,0.526664581642662,1.0002971939370249,1e3,1890.7331187963841,0.4841235269460741,0.5552048363487194,0.5238821378630426,0.9989997769684029,1e3,1890.7331187963841,0.7977400496084105,1.0551254667390515,0.9175362597123617,0.9992744075822827,0.6671513405178051,0.528895374,503.793184,0.114498476,0.21648606062491293,906544,DHMCNUTS,2000,1000,0.8,100,3,1.0160619690872503,1.0010126741987533,1.4491786590536433,0.9998137684913497,0.9991168950374792
810.0789273936246,319.4066087463044,-0.0714648,1.28188,0.5327603112600001,0.9991865365557488,580.2495427096976,228.78701370470566,0.45897,0.54192,0.500882617,1.0013143720380815,831.0373720688535,327.67032912210817,0.475507,0.561098,0.515457296,0.9998598700520639,536.3616755084959,211.48243466455432,0.479983,0.560176,0.5192650880000002,0.9996319053573658,712.7688926524831,281.038164459455,0.839836,1.12133,0.974946987,1.0001957167551585,0.16593399999999997,2.536199644,8.929061,0,0,200734,CmdStanNUTS,2000,1000,0.8,100,3,0.999150208841473,1.0030989940727533,1.0853163381203093,1.0039398889745568,1.0016801168574474
1e3,1473.2160020109282,-0.10400990922146625,1.1781095055746187,0.5263484217287324,0.9989995026598502,1e3,1473.2160020109282,0.46047148036766156,0.5372058069083574,0.501365417128321,0.9994855649334953,1e3,1473.2160020109282,0.47703508848166387,0.5560105699198266,0.5164283912166037,0.9991518196948763,1e3,1473.2160020109282,0.4782725078547722,0.5605594197946077,0.5191118449201535,0.999000570540878,1e3,1473.2160020109282,0.8337732729884334,1.1127948477561735,0.9668070042678157,0.9994553621671733,0.6836604777371696,0.678787088,472.372528,0.210733846,0.3104564740925066,850247,DHMCNUTS,2000,1000,0.8,100,3,0.999150208841473,1.0030989940727533,1.0853163381203093,1.0039398889745568,1.0016801168574474
654.5820654021506,307.10017291074377,0.296433,1.70989,0.99032856659,1.0014766216392819,509.61132432664215,239.08648600360925,0.438943,0.527537,0.48436942599999994,0.9996121426293705,749.0048479915794,351.399053666226,0.464011,0.551043,0.50370934,0.99973819486819,773.9642082784916,363.1088518183388,0.456829,0.548149,0.50326111,1.000143114363829,1e3,469.1545783828846,0.966978,1.26443,1.1028310789999995,0.999330236865789,0.23342000000000018,2.13149364,8.928308,0.027253998,0.01278633794093798,200734,CmdStanNUTS,2000,1000,0.8,100,3,1.4911902091376592,1.5172098628591624,1.0969982835104282,0.9999056836050136,1.0001452532444413
1e3,1516.1809009045026,0.2808237105625355,1.7739743897683087,1.0128575341382402,0.9990534392580049,1e3,1516.1809009045026,0.4410269791409803,0.5280230093584158,0.4840641542221963,0.9991440643211245,978.8974404174613,1484.1856031052582,0.4568111360241399,0.5449862665265861,0.5024081684227879,0.9993169863283744,1e3,1516.1809009045026,0.46332898798944644,0.5477385257949667,0.5025927459793921,0.9992431385575469,873.0368551569528,1323.6818055747026,0.9684463981493672,1.2735488672912119,1.105717025891802,1.0014003859811351,0.7335345193304494,0.659551904,509.191888,0.115336892,0.17487159282008533,914734,DHMCNUTS,2000,1000,0.8,100,3,1.4911902091376592,1.5172098628591624,1.0969982835104282,0.9999056836050136,1.0001452532444413
667.46495134723,323.38749626275484,0.564007,2.169,1.3687382899999998,1.0001985236783488,421.93933132457295,204.4300658130742,0.467313,0.548418,0.509012085,0.999390704577082,639.7928619621919,309.9803388014917,0.443948,0.535658,0.49028341400000003,0.9990706670299265,446.866618831527,216.5073637734013,0.43212,0.514958,0.475106057,0.9990001653461882,757.3384458355754,366.93130227729836,0.88042,1.15991,1.014385798,0.9998359268205811,0.20425,2.063978846,8.927396,0,0,200734,CmdStanNUTS,2000,1000,0.8,100,3,2.083879058628911,1.9564967936436515,1.1287326757679768,1.0774339329339295,0.9999773314300042
1e3,1982.2957715448686,0.605659937363763,2.260991005662354,1.3999319751071406,0.9991047477563679,1e3,1982.2957715448686,0.46456661337986727,0.5464112474493329,0.5080135687112068,1.0005180916440626,1e3,1982.2957715448686,0.4453466829618713,0.5341171113872291,0.489142052474053,0.9996632281676074,1e3,1982.2957715448686,0.431694462029337,0.5143339060542875,0.474422757892538,0.999177776662103,1e3,1982.2957715448686,0.8723476509358983,1.1522484911123816,1.0138905021827815,1.0010469252544942,0.7010142540539518,0.504465587,519.725328,0.113214944,0.22442550476688908,935528,DHMCNUTS,2000,1000,0.8,100,3,2.083879058628911,1.9564967936436515,1.1287326757679768,1.0774339329339295,0.9999773314300042
643.7037156213842,313.87731681173955,0.0960498,1.4348,0.7165791697099998,0.9994016626849582,442.20095401481166,215.62225845438263,0.502581,0.584031,0.5422230799999999,1.0028668648510501,550.7622195671585,268.5579770378367,0.441401,0.514584,0.47780985,1.0046607184705223,587.0950417519794,286.27427797383643,0.474801,0.550856,0.5082762840000001,0.9993640243916532,866.5963175072013,422.5623066903088,0.824519,1.10068,0.9699844180000001,1.0041375064200395,0.19601600000000005,2.050813108,8.930358,0,0,200734,CmdStanNUTS,2000,1000,0.8,100,3,1.1283643787519249,1.0838245854443838,2.1371565465449778,1.3467845672654706,1.0010676899692075
1e3,1938.9853507601424,0.05615934591177965,1.3650441958833517,0.7274755897759535,1.0028360925031716,1e3,1938.9853507601424,0.5053708383358275,0.5779664901820416,0.5412684592014569,1.007885975061519,1e3,1938.9853507601424,0.43867580651175275,0.5140835727373221,0.47777171027755644,0.9990577678365669,1e3,1938.9853507601424,0.4681430971563318,0.544691421091839,0.5081579600841005,0.999362497240363,1e3,1938.9853507601424,0.8255210044821608,1.101119416701318,0.9699054047837282,1.000137590673619,0.6608320408791806,0.515733654,464.588912,0.12655078,0.2453801085472696,836636,DHMCNUTS,2000,1000,0.8,100,3,1.1283643787519249,1.0838245854443838,2.1371565465449778,1.3467845672654706,1.0010676899692075
815.1221826556609,400.51989588589095,0.0293842,1.28423,0.71564111453,0.99900481668643,537.4552909007813,264.084994538588,0.495429,0.567079,0.5323086700000002,0.9991566623688772,688.9121500965305,338.50510819400455,0.449942,0.521591,0.490525077,0.9993899742134881,690.3453643821064,339.2093349328363,0.473891,0.549196,0.513030534,0.9990308555426614,1e3,491.3617914077625,0.852253,1.11433,0.977727351,0.9991775541731595,0.198309,2.035160278,8.928566,0.024180357,0.01188130353239923,200734,CmdStanNUTS,2000,1000,0.8,100,3,1.08389099789384,1.0995203025688736,1.5524425175809886,1.1879986571996461,1.000266765241216
